feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-0.08979846805849291,-0.04163766224841679,0.5173692936600545,1.3360972447448078,-1.2851311285075837,0.6230668458893963,0.3272297505024186,1.1906709470707353,-0.19164110629656292,-1.034901330124538,1
0.9829634783784664,0.9005937002639374,-0.5098340689946663,0.6687431592703124,0.7241950007186176,-0.015076085248639967,1.2260952736498798,-0.02035575381009894,-0.11590880584224629,-0.3298708717652133,0
0.3975405053136108,-0.304361664434848,-0.35066442661086744,-0.9164079660073117,-0.05652101816647841,-0.399159320528708,-0.7732210835416835,-0.6022608319015039,0.6487508549364032,0.7902932109113385,0
-0.4534149322757326,-0.026375710184881346,-1.1346512234428698,-0.4835649573993222,-0.3251124699465179,0.5586759763460726,-0.37546674954567805,-1.1026389370832783,0.6150147363545907,-0.10373855821858108,0
0.0628245959067299,-2.4662212596122717,1.3635048323480021,0.44574445011672187,1.89035026883094,-1.3092703725396826,0.7647091379220746,-0.4879033227709617,-0.9385126958172915,1.7655972709757846,1
0.4297180420146225,0.7420384292038956,0.16127763347520396,-0.4780580922182383,-0.40925376808282216,-1.290499114276283,-1.0902943648693193,-0.6450037126143191,-0.43550048204917846,0.23364883577408785,1
1.1568646628920485,0.28110011986807615,-1.6730135197277902,0.65780999060614,-0.6285531310214687,-0.3515885467234742,0.15146615067529853,-1.0244939167528537,0.06653266485016945,-0.13434402289372038,1
0.10516510383361213,-3.5772938900185127,-1.4261840904047907,-0.1634827147531859,1.3041277159247227,-1.3786915694449715,-0.12866073615690896,-0.10183400350963054,0.6428306662147096,2.526024542828026,1
0.9522428317261049,0.4302729136911848,-0.9403570904175679,1.1218269665105276,-1.3984616517843818,-0.2875588830021718,-0.06077250816752953,-0.43994045523510417,-0.034563239024104006,-0.6505012098879418,1
-2.630022772000618,0.44910628592557744,0.33794371125817085,1.9196818739939434,-1.274137618246624,1.3121413386103031,0.46824667438570683,0.14071689912950558,-1.0808899180512153,-2.4791296376260434,1
1.9442973412290163,0.813811361821844,-1.9228837168559105,-0.11064402906598085,-0.49592660396776916,-0.6470231789881541,-0.19448979464370036,0.7381968420815244,-0.2333483071778379,0.28784862097986935,1
-0.030266289986126852,-1.0707133555642605,0.950111170187517,0.0273243059092647,1.8869975227917388,1.6302425961466687,2.0245263259055752,0.7711869841651163,0.715569263427248,0.458017982444706,0
-1.753868547588771,0.6141332741540003,0.9279361151893192,2.6533300472980788,-1.572359791946331,1.1372149118520363,0.9027828904547814,-0.556509316934838,1.5549790789569728,-2.6564100966827837,1
0.5705813025233173,0.2475520631101163,0.5012201931532513,1.6306981835407754,-0.877414582990544,0.4334624969644402,0.8847127267062709,1.019834500186164,-0.45140119370079196,-0.9945703971010723,1
-2.8388568043529183,-1.5931102641211765,0.732132963468122,0.405125520958163,1.644518625853126,-1.6357529993270166,-0.26249682605331104,-1.2867844637831314,-0.022738052903968096,0.5275273326351929,0
-0.9553567617774732,0.6182992709509046,0.20199616771810294,-0.011057719422608954,-1.1779001635675634,0.7350207154688253,-0.6244412445219244,-0.4946733030200163,-0.6564058475898834,-1.0068078757500984,1
1.1515146887787668,-2.2573048064559718,1.2314375968906528,-0.2674830744068137,-1.6623666256033955,0.15746038746718297,-1.06198134936617,1.1239302961959303,-0.5086044742966812,1.24091954655042,1
0.5827606540356532,0.5994073538926867,0.6252681936549451,-0.09615343120512658,0.389436317600905,-0.1594377434586442,0.29791697122222927,0.008205925346796936,-1.1665628421419916,0.031965905922360136,0
-1.2471296820573072,-1.3089497276451363,0.8239639213451421,-0.7784255505427071,0.5821217131396204,0.18488472161032088,-0.4338475124188342,-0.07420341002742398,1.1602591175113688,0.719620383107808,0
0.3693587585119675,0.15735829497157802,-0.8184096061326368,-0.5516004661424887,-0.23929147557827923,-0.6319999120122308,-0.7460501379547866,1.1113271136132925,-3.40764692752875,0.4055122586472078,0
0.8148266073656016,-0.1991570112674733,1.1447309400717667,-0.818533151744076,0.8706841795801155,-1.3424283768736405,-0.4525430065278395,0.7890883442955826,-1.3087568009677109,1.2407254679119861,1
1.4290897585026754,1.319330159230234,-1.5434565078403946,0.4787867362151951,-0.49518289629463486,-1.294698205377694,-0.2219647813792794,-1.3758502246415725,-0.7880511531963145,-0.22251349955725386,1
-0.26108949734587905,0.66225356141653,-0.8246077396884333,-0.8221740153461015,-0.5931620441484567,-0.3691672674156873,-1.1579124053401235,0.43342759805223463,0.15453307630711427,-0.04660671649316794,0
0.9814762727741267,-0.20880579885572612,0.7401034743610488,-0.8660969023626823,1.4444752565108656,-1.2228400126347716,-0.00016658902818835825,0.07144074288738218,-0.7908304902997486,1.3962890117762274,1
1.0600431781178568,0.20077811835934206,-0.2833907374089213,0.5658499937904695,-1.1706087287033562,0.9679365952248964,0.3629306457743224,2.0042204586643124,-0.22814426109664268,-0.5297722971638046,1
0.0013771208005555504,1.3317477448254678,-0.5459576231010852,0.03581243136285199,0.04844015327653676,0.6059299542690725,0.44410908663633597,-1.9030507335996136,-0.2954458799390998,-0.8361169487670023,0
1.296604665672165,-1.1674222590595098,0.9121294320896234,-0.5060551880932789,2.5496699354818055,-1.318638964427649,0.9503814060632569,0.06477594788328485,1.1492020538903265,2.0445275675059955,1
2.565270805297376,1.6092974415732877,0.6822541622272623,-0.5549074294569525,-0.10262375962994079,0.2403511905738717,0.4211671393192774,-0.4316534653678747,-0.9175298682427759,0.11896916815072993,1
0.02692702700890292,0.7412962914863203,0.3257166590336126,-0.8439072588280914,0.17733603805762538,0.4347889624544302,-0.17655980523674739,3.0140789562177175,0.5432439844609737,-0.05313679165267021,0
0.436782755535079,1.6060779561174732,-0.2280303851157281,0.4500216589002838,0.522566117893851,0.3347198659843624,1.0279328127778637,-0.9465907646355906,-0.9275742100351888,-0.8757771300655851,0
-0.9034511377357796,-0.20774401158072459,0.036449963050165145,0.6398579109742497,-1.205652212552677,1.4075777682950121,0.09418729413585529,1.0211045313552918,1.2766432022113283,-1.0578240186488428,1
-1.9584767503716105,-0.3568412809160529,0.47586729975783215,-0.07280037639658408,0.3368364322515543,-0.011615156815127493,-0.34184574693653125,0.915928586610119,0.972028786114764,-0.29332468415029095,0
1.765845149080472,1.8769470348348625,0.09997098473542267,0.2614635764191767,0.16787817689270712,-0.15482532809306288,0.7673461559830037,-0.6306668988794678,-0.8881554393991532,-0.47419255253743126,1
-1.2921994952654803,-0.99912223593162,0.22516722609288287,-1.5190426615360189,-0.7366856336709895,0.14294808154492686,-1.8243888932268406,0.0897739512873735,-0.7039439350656879,0.6494639683097075,0
-0.7574829075258553,0.2834132475609013,-0.5975903281751368,-0.24014194094962873,1.7259050761181478,-1.4604947889659892,0.083784328103221,-1.9932726933507505,1.1153483589668411,0.4623652427359689,1
0.34986630407211405,1.1483620157205037,0.7058469784795924,0.046432386185893564,0.09807991883447999,0.3638897429112992,0.4383183037918852,0.3858160513593793,2.1698527206853884,-0.5729687158143097,0
-0.3000774040607392,0.15307767837988223,-0.9013844137435003,-1.3929743690200684,0.2196700293437178,0.3068565063090872,-0.6993896918016006,1.337464546989091,0.2867893654034881,0.44360711571645683,0
-0.1353380003167372,-0.5749322433288393,0.6106061716368236,0.042374537031958454,-0.0759807473435009,-1.2500903998441886,-0.7211398740555395,0.1346529484846498,0.7654740678326617,0.544419541230846,1
-0.09726794511457598,0.03849135881386812,0.2711314988254798,-0.2679987824543571,0.3222137230388535,1.84097095763175,0.9398509399157348,0.9793048280278349,-0.032385231470391074,-0.34205255621915553,0
0.07074118349237656,-2.087072087345237,0.6540972826550266,0.9129795780095505,3.1692067402851203,-1.0891630104462706,2.068208267830703,-0.3465980132046985,0.37581722509796545,1.5495345879055915,1
0.014622050561034846,0.5942447262363713,-0.053792743132437155,0.7198954452523275,-0.9271299461406636,0.25264414382322664,0.031741179151578466,-1.0033054483325372,-1.551943901739123,-0.8732519833505389,1
-0.7237641889286831,-0.5925111529754795,-0.02836486604769855,-0.005887992485278971,1.984261440152365,-1.740878567735098,0.2264667973817497,-0.44843282237601206,0.3264028729095827,0.9290031735377631,1
0.30678116926410115,0.12210609826037293,1.8806013230351746,2.0732022776567827,-1.1042948265613892,-0.06508065306444516,0.7055291688290126,-1.6835927729756717,-1.850198125841798,-1.1274329651079578,1
-0.4472067466074808,-0.28144429625757605,-0.053782226724941554,0.5010906195848666,0.9676773462392995,0.11980242564067838,0.9131285401527817,0.39777299829747154,0.6627539614170048,-0.0649778451275221,0
-0.028347645777133897,1.1967671777661908,1.4846883135128124,-0.4033534820960717,0.27016557849898065,0.5649083450378574,0.26095454491406084,0.39210317472334694,0.6296142965182032,-0.5195878056262859,0
-1.7984656491076638,-1.004470804260603,0.08419592454956222,-0.37499241221978674,0.4573457658300207,-0.8292938794996312,-0.8759086535832623,-0.2489064622788085,1.3843635470711446,0.4579545137479053,0
-1.1187776469387112,-0.3014686304449335,-0.26971502092181776,-0.11547013060040304,0.444159822659885,-1.1781775976937725,-0.6726368640211485,-0.03853007083140328,0.9629405185943865,0.2717667949375257,1
0.5217178870019367,-1.6012451905126914,0.20062944254167053,-0.31434356610110764,-0.16239665391391242,-1.009956999409398,-0.7966277912469927,0.8467510680355476,-0.2916071737379344,1.341563418871412,1
0.3670419303507361,-0.3235448213143492,-0.9022372561889133,-0.8499632810917629,-0.869019699091425,-0.6089425207628827,-1.3854126065629941,-0.32845108580415716,1.0856194849652174,0.658085415532087,1
-0.04557849045610515,2.2576344205310472,-0.08806913000374304,0.03506336118658754,0.9101289104009291,2.5209536554806635,2.0284022675263502,0.6731526856323682,-0.9926994627343236,-1.6514742208494626,0
-0.4853618185335387,0.3236535853616261,1.5908402489963909,-1.5618506008709114,-0.36779471854696144,0.10392984201738006,-1.3427804100411629,-0.3825546643815308,-1.817228646572442,0.32085609464017273,0
-0.8565213665644987,0.0795445225147923,0.07534931354249565,-2.056121098811785,-0.22017914798928298,0.6269017619085526,-1.4206330699666243,0.8443676014223791,-0.5575841583924919,0.45555289956057476,0
1.069965964189117,1.0212120561425408,-0.2984167167482555,0.3739003350283393,-0.18825551858316633,-0.06054327605988357,0.4254861375304355,-0.5451488731796037,-1.048897565834146,-0.39286709574803674,1
1.081601276162033,1.2694968872202417,0.6002765456109801,0.6988750604864437,-0.7239746655819586,-0.1979404879353816,0.23509576671189064,1.266550329541135,0.145544217245181,-0.732943025727636,1
0.1417597584106774,0.9855992357594368,1.4038907658441149,-0.36438023228125255,0.6802242864778772,1.0923185989327158,0.855769218944108,-0.8542286749659178,0.6661745540200098,-0.43980647408688056,0
-0.040762133023106856,-0.15275258889496596,-1.7707880929901598,2.0901942439327654,-1.4648505557115843,0.5196652022312768,0.6666510179046318,-0.6800983282293123,-0.3588777391564306,-1.3216416301317726,1
2.6164748515621112,0.7169398696345691,0.38013451180084296,-1.7168187334451541,0.057189652851177344,-0.666453080655393,-0.7508388296996056,1.228830458621964,-1.24671535043866,1.39116947649609,1
